,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
875,002748,世龙实业,0.27,120.37,,6.05,,6516.3,340.68,,04-28
876,002118,紫鑫药业,0.03,50.0,,0.94,,3527.26,231.99,,04-28
877,601886,江河集团,0.07,0.0,,1.19,,7969.91,5.27,,04-28
878,600009,上海机场,0.41,24.24,,3.49,,79142.35,23.46,,04-28
879,002444,巨星科技,0.1,0.0,,1.86,,10588.5,-0.6,,04-28
880,603906,龙蟠科技,0.22,69.23,,4.54,,3369.9,69.54,,04-28
881,600386,北巴传媒,0.05,-16.67,,1.06,,1879.63,-25.07,,04-28
882,600768,宁波富邦,-0.06,-20.25,,-13.91,,-837.41,-21.0,,04-28
883,002460,赣锋锂业,0.18,-35.71,,5.35,,13645.17,27.03,,04-28
884,603959,百利科技,0.04,300.0,,1.01,,885.27,334.02,,04-28
885,603009,北特科技,0.15,5.98,,1.51,,1931.48,26.48,,04-28
886,600056,中国医药,,,,4.67,,32971.7,29.05,,04-28
887,603993,洛阳钼业,0.04,300.0,,3.14,,59722.04,323.28,,04-28
888,600429,三元股份,0.0,-90.18,,0.04,,168.72,-89.98,,04-28
889,600804,鹏博士,0.12,-14.29,,2.68,,17236.96,-7.22,,04-28
890,600073,上海梅林,0.2,43.8,,5.58,,18484.49,44.2,,04-28
891,600090,同济堂,0.09,55.17,,2.36,,13086.69,508.05,,04-28
892,600482,中国动力,0.13,44.44,,0.89,,22703.27,390.49,,04-28
893,600838,上海九百,0.06,23.54,,1.76,,2210.15,23.74,,04-28
894,002203,海亮股份,0.12,50.75,,4.56,,20101.32,50.74,,04-28
895,600108,亚盛集团,0.01,44.93,,0.41,,1947.61,44.47,,04-28
896,002858,力盛赛车,-0.12,-33.33,,-3.63,,-588.99,-31.09,,04-28
897,000869,张裕A,0.75,-5.06,,6.1,,51663.45,-4.82,,04-28
898,002219,恒康医疗,0.04,0.26,,1.75,,7196.08,-1.15,,04-28
899,300630,普利制药,0.11,22.22,,3.33,,1035.45,25.43,,04-28
900,000893,东凌国际,-0.01,-331.03,,-0.12,,-510.53,-329.98,,04-28
901,000913,钱江摩托,0.05,-50.0,,0.88,,2175.51,-49.91,,04-28
902,600891,秋林集团,0.09,-43.75,,1.81,,5519.08,-43.57,,04-28
903,600163,中闽能源,0.05,28.21,,3.09,,4965.67,28.26,,04-28
904,600558,大西洋,0.02,-15.0,,0.83,,1540.3,29.57,,04-28
905,600182,S佳通,0.08,-27.27,,2.9,,2803.25,-23.4,,04-28
906,000507,珠海港,0.02,-39.12,,0.58,,1526.32,-38.97,,04-28
907,600199,金种子酒,0.01,-76.97,,0.28,,631.35,-77.03,,04-28
908,600997,开滦股份,0.1,900.0,,1.77,,14786.7,844.09,,04-28
909,600218,全柴动力,0.11,38.74,,2.07,,3921.85,39.16,,04-28
910,002621,三垒股份,0.02,-33.33,,0.38,,432.09,-33.88,,04-28
911,603520,司太立,0.23,-17.86,,3.4,,2805.86,11.44,,04-28
912,002637,赞宇科技,0.05,-43.38,,0.91,,1887.11,41.82,,04-28
913,000565,渝三峡A,0.04,33.33,,1.72,,1702.58,41.43,,04-28
914,600628,新世界,0.42,1300.0,,6.54,,27014.18,1853.28,,04-28
915,603586,金麒麟,0.29,11.54,,4.54,,4597.5,11.66,,04-28
916,000590,启迪古汉,0.05,-20.7,,4.02,,1070.69,-20.62,,04-28
917,300106,西部牧业,-0.08,33.33,,-1.8,,-1759.6,35.3,,04-28
918,002027,分众传媒,0.13,-19.71,,12.96,,110676.14,70.42,,04-28
919,600273,嘉化能源,0.18,25.0,,5.83,,23835.8,26.72,,04-28
920,600665,天地源,0.01,-161.35,,0.3,,863.32,-161.33,,04-28
921,002364,中恒电气,0.05,-37.5,,1.31,,3076.84,-26.04,,04-28
922,002685,华东重机,0.01,19.4,,0.42,,550.59,46.85,,04-28
923,002701,奥瑞金,0.07,-77.42,,3.13,,16255.37,-47.39,,04-28
924,600701,工大高新,0.06,1900.0,,1.45,,6250.72,4339.27,,04-28
925,002396,星网锐捷,-0.03,83.51,,-0.65,,-1859.24,83.83,,04-28
926,002719,麦趣尔,0.03,-40.0,,0.09,,302.83,-48.88,,04-28
927,000700,模塑科技,0.08,-58.08,,1.84,,5802.38,-16.2,,04-28
928,601811,新华文轩,0.15,0.0,,2.23,,18664.42,7.88,,04-28
929,603877,太平鸟,,,,1.94,,5860.97,-4.6,,04-28
930,600368,五洲交通,0.15,36.36,,4.19,,12812.65,34.9,,04-28
931,002753,永东股份,0.26,149.01,,4.18,,3911.66,273.71,,04-28
932,000719,大地传媒,0.09,-25.0,,1.35,,9066.62,-6.06,,04-28
933,600756,浪潮软件,0.07,16.67,,1.09,,2240.87,31.57,,04-28
934,600391,航发科技,0.01,-50.0,,0.18,,319.2,-46.43,,04-28
935,002776,柏堡龙,0.17,-50.0,,1.97,,4117.2,16.81,,04-28
936,002144,宏达高科,0.12,50.0,,1.22,,2057.04,49.36,,04-28
937,600036,招商银行,0.79,8.22,16.68,4.86,-8.5,1997700.0,8.87,,04-28
938,002465,海格通信,0.01,0.0,,0.27,,1845.38,-31.4,,04-28
939,600792,云煤能源,0.0,-104.76,,0.03,,78.69,-103.85,,04-28
940,603016,新宏泰,0.09,-30.77,,1.55,,1274.94,-9.7,,04-28
941,600061,国投安信,0.15,-16.67,,2.17,,56701.64,-12.3,,04-28
942,600809,山西汾酒,0.54,58.7,,9.45,,46771.06,58.7,,04-28
943,600113,浙江东日,0.04,-42.86,,2.45,,1415.2,-35.64,,04-28
944,000880,潍柴重机,0.01,-43.57,,0.29,,376.32,-43.51,,04-28
945,603169,兰石重装,-0.05,459.38,,-1.86,,-5508.42,458.0,,04-28
946,000900,现代投资,0.17,44.11,,2.25,,17589.99,44.11,,04-28
947,603222,济民制药,0.03,-25.0,,1.15,,866.68,27.41,,04-28
948,600151,航天机电,-0.09,-336.12,,-2.08,,-12557.29,-370.93,,04-28
949,600545,新疆城建,-0.05,-39.11,,-1.78,,-3230.67,-39.1,,04-28
950,600896,览海投资,-0.21,133.33,,-8.13,,-18620.81,263.35,,04-28
951,002578,闽发铝业,0.01,0.0,,0.46,,674.1,41.15,,04-28
952,000937,冀中能源,0.08,6616.67,,1.52,,28494.48,6679.23,,04-28
953,600963,岳阳林纸,0.01,180.0,,0.28,,1476.74,209.36,,04-28
954,603320,迪贝电气,0.2,53.85,4.58,4.48,0.23,1505.5,49.48,,04-28
955,600187,国中水务,-0.0,-54.29,,-0.13,,-484.62,-52.44,,04-28
956,000533,万家乐,0.01,-88.22,,0.22,,349.16,-88.33,,04-28
957,603556,海兴电力,0.37,-9.76,,3.22,,13675.34,17.72,,04-28
958,600635,大众公用,0.04,-25.69,,1.73,,12644.52,-10.97,,04-28
959,002016,世荣兆业,0.01,-127.97,,0.54,,971.68,-128.0,,04-28
960,002765,蓝黛传动,0.13,0.0,,2.52,,2740.04,-1.9,,04-28
961,600021,上海电力,0.03,-78.05,,0.71,,7322.74,-78.04,,04-28
962,000759,中百集团,0.16,2707.02,,3.55,,10743.93,2674.05,,04-28
963,600779,水井坊,0.19,17.65,,6.08,,9215.4,17.68,,04-28
964,603986,兆易创新,0.69,45.65,,5.29,,6948.9,94.2,,04-28
965,002165,红宝丽,0.03,-50.0,,1.21,,1901.73,-38.74,,04-28
966,600815,*ST厦工,0.02,-127.71,,5.13,,2030.02,-127.66,,04-28
967,002833,弘亚数控,0.4,90.48,,7.33,,5374.95,153.22,,04-28
968,000828,东莞控股,0.21,14.68,,4.09,,21361.15,14.67,,04-28
969,600831,广电网络,0.06,-32.58,,1.29,,3646.03,-27.07,,04-28
970,002213,特尔佳,-0.01,-150.0,,-0.44,,-157.19,-149.36,,04-28
971,600512,腾达建设,0.02,1900.0,,0.76,,3544.93,6509.88,,04-28
972,002229,鸿博股份,-0.04,2.33,,-0.71,,-1171.78,14.71,,04-28
973,002551,尚荣医疗,0.12,9.09,,2.97,,5312.32,12.9,,04-28
974,600530,交大昂立,0.04,-56.57,,2.02,,3368.75,9.3,,04-28
975,600885,宏发股份,0.31,24.0,,4.76,,16575.45,23.57,,04-28
976,603228,景旺电子,0.37,27.59,,5.15,,15114.16,46.41,,04-28
977,600157,永泰能源,0.01,91.11,,0.45,,10669.05,111.36,,04-28
978,002567,唐人神,0.11,126.09,,2.06,,5534.24,132.47,,04-28
979,600550,保变电气,0.02,100.0,,5.42,,2328.4,76.71,,04-28
980,000925,众合科技,-0.05,-18.03,,-1.42,,-1572.48,-19.84,,04-28
981,600175,美都能源,0.01,-124.68,,0.31,,3393.58,-135.96,,04-28
982,600575,皖江物流,0.03,0.0,,1.55,,12361.57,61.2,,04-28
983,600977,中国电影,0.15,-25.6,,2.91,,28821.57,-0.4,,04-28
984,603337,杰克股份,0.39,14.71,,5.49,,8138.09,53.46,,04-28
985,002604,龙力生物,0.06,200.0,,1.1,,3387.25,169.77,,04-28
986,600592,龙溪股份,0.02,206.76,,0.48,,905.47,205.34,,04-28
987,000975,银泰资源,0.02,-8.38,,0.5,,1889.32,-8.59,,04-28
988,600996,贵广网络,0.05,-75.0,,1.31,,5205.43,-68.56,,04-28
989,600217,中再资环,0.03,13900.0,,3.58,,3755.82,16381.65,,04-28
990,603519,立霸股份,0.13,-43.48,,3.02,,2108.06,15.29,,04-28
991,002636,金安国纪,0.21,280.0,,8.42,,15228.98,280.67,,04-28
992,601111,中国国航,0.11,-45.0,,2.03,,146640.0,-39.79,,04-28
993,600252,中恒集团,0.04,0.0,,2.72,,14576.41,4.59,,04-28
994,002668,奥马电器,0.26,4.0,,1.83,,4819.59,15.27,,04-28
995,601229,上海银行,0.65,-2.99,19.96,3.29,,387441.9,6.55,,04-28
996,600290,华仪电气,0.0,-90.4,,0.04,,145.79,-90.3,,04-28
997,601369,陕鼓动力,0.03,-50.0,,0.94,,5708.99,-43.96,,04-28
998,002379,宏创控股,0.03,-683.72,,1.91,,2322.99,-676.65,,04-28
999,603779,威龙股份,0.08,14.29,,1.94,,1535.59,36.93,,04-28
1000,600327,大东方,0.18,6.02,,3.39,,9998.19,15.56,,04-28
1001,600717,天津港,0.17,0.0,,1.79,,27682.59,-2.47,,04-28
1002,600348,阳泉煤业,0.18,3500.0,,2.66,,42462.71,3805.06,,04-28
1003,000698,沈阳化工,0.1,-4.72,,1.94,,8270.95,-4.58,,04-28
1004,601808,中海油服,-0.11,-42.11,,-1.6,,-54477.59,-41.21,,04-28
1005,002752,昇兴股份,0.08,-42.86,,3.06,,5001.73,-13.02,,04-28
1006,600749,西藏旅游,-0.14,-9.34,,-4.99,,-2625.51,-9.36,,04-28
1007,600008,首创股份,0.02,-45.23,,1.16,,10491.33,9.35,,04-28
1008,600028,中国石化,0.14,168.63,,2.31,,1663300.0,168.92,,04-28
1009,600403,*ST大有,0.06,-132.03,,2.26,,15135.97,-132.04,,04-28
1010,603008,喜临门,0.11,22.22,,1.77,,4316.56,51.85,,04-28
1011,600428,中远海特,0.01,900.0,,0.12,,1105.72,1103.91,,04-28
1012,000793,华闻传媒,0.01,-85.36,,0.26,,2514.02,-85.64,,04-28
1013,600803,新奥股份,0.19,280.0,,3.95,,18270.72,301.52,,04-28
1014,002170,芭田股份,0.01,-69.76,,0.27,,549.72,-69.45,,04-28
1015,000012,南玻A,0.08,-20.0,,2.15,,17013.09,-16.94,,04-28
1016,600820,隧道股份,0.11,10.0,,1.97,,35363.24,10.42,,04-28
1017,000031,中粮地产,0.08,-27.27,,2.4,,14274.41,-25.06,,04-28
1018,002839,张家港行,,,4.52,2.58,,20372.93,6.12,,04-28
1019,600837,海通证券,0.19,26.67,,2.01,,224016.45,27.7,,04-28
1020,002276,万马股份,-0.03,-203.45,,-1.03,,-3154.79,-215.93,,04-28
1021,600209,罗顿发展,-0.02,-6.25,1.5,-1.01,-0.02,-665.67,-3.0,,04-28
1022,600215,长春经开,-0.01,-86.43,,-0.12,,-280.91,-86.32,,04-28
1023,002329,皇氏集团,0.02,2.58,,0.61,,1668.25,2.79,,04-28
1024,002650,加加食品,0.05,6.25,,2.99,,5915.15,7.59,,04-28
1025,002666,德联集团,0.04,-20.0,,1.11,,3070.28,-9.85,,04-28
1026,600662,强生控股,0.02,-46.96,,0.59,,1928.28,-46.92,,04-28
1027,600288,大恒科技,-0.03,-46.75,,-0.74,,-1110.39,-46.75,,04-28
1028,600681,百川能源,0.09,-10.0,,3.85,,8369.3,44.36,,04-28
1029,603708,家家悦,0.26,-18.75,,3.88,,9222.95,6.38,,04-28
1030,002698,博实股份,0.02,0.0,,0.81,,1487.52,37.39,,04-28
1031,601579,会稽山,0.17,11.33,,2.81,,8266.47,41.2,,04-28
1032,002716,金贵银业,0.1,66.67,,2.25,,4785.74,48.76,,04-28
1033,601669,中国电建,0.12,5.44,,3.02,,170593.57,5.5,,04-28
1034,002409,雅克科技,0.07,-34.06,,1.55,,2377.0,36.32,,04-28
1035,603817,海峡环保,0.06,-17.43,,2.08,,2238.92,-8.28,,04-28
1036,002733,雄韬股份,0.06,-14.29,,0.98,,2195.22,3.15,,04-28
1037,000695,滨海能源,-0.08,-308.33,,-5.19,,-1659.47,-308.37,,04-28
1038,601800,中国交建,0.19,35.71,,2.15,,314063.48,36.22,,04-28
1039,603900,通灵珠宝,0.45,-2.17,,5.3,,11014.39,30.46,,04-28
1040,600765,中航重机,0.06,0.0,,1.39,,4905.99,5.62,,04-28
1041,603939,益丰药房,0.19,17.18,,2.31,,6935.38,32.67,,04-28
1042,600400,红豆股份,0.02,0.0,,0.75,,3078.51,9.47,,04-28
1043,002785,万里石,0.02,51.52,,0.54,,350.75,33.16,,04-28
1044,600782,新钢股份,0.1,-242.86,,3.12,,27204.48,-396.27,,04-28
1045,603006,联明股份,0.15,-58.33,,3.35,,2828.34,-17.39,,04-28
1046,002473,*ST圣莱,-0.04,-8.57,,-1.58,,-563.12,-8.61,,04-28
1047,002802,洪汇新材,0.12,-20.0,,2.38,,1321.54,8.32,,04-28
1048,000010,美丽生态,-0.03,-22.06,,-1.16,,-2550.81,-22.01,,04-28
1049,600456,宝钛股份,-0.08,-27.08,,-1.06,,-3627.46,-27.09,,04-28
1050,600818,中路股份,0.08,376.47,,4.26,,2596.41,371.62,,04-28
1051,603050,科林电气,0.05,18.42,,0.7,,446.73,17.37,,04-28
1052,002505,大康农业,0.01,242.86,,0.92,,5279.59,563.13,,04-28
1053,600105,永鼎股份,0.06,-37.89,,2.16,,5537.8,23.22,,04-28
1054,600855,航天长峰,-0.04,260.0,,-1.49,,-1433.82,259.54,,04-28
1055,002538,司尔特,0.05,-27.27,,1.07,,3436.49,-27.99,,04-28
1056,600871,石化油服,-0.1,-20.17,,-17.31,,-134536.6,-20.17,,04-28
1057,000910,大亚圣象,0.08,37.5,,1.39,,4069.07,38.51,,04-28
1058,600160,巨化股份,0.09,-557.89,,1.75,,18402.21,-634.76,,04-28
1059,002570,贝因美,0.01,-83.33,,0.38,,1092.36,-81.81,,04-28
1060,600555,海航创新,-0.04,33.33,,-3.22,,-4915.09,10.05,,04-28
1061,603308,应流股份,0.07,40.0,,1.13,,3136.59,43.13,,04-28
1062,600975,新五丰,0.05,-70.59,,2.69,,3338.49,-38.04,,04-28
1063,600196,复星医药,0.32,18.52,,3.3,,73774.67,16.32,,04-28
1064,002297,博云新材,-0.01,-61.22,,-0.23,,-358.8,-53.99,,04-28
1065,600220,江苏阳光,0.0,-96.81,,0.06,,112.82,-96.64,,04-28
1066,600612,老凤祥,0.59,28.78,,5.97,,31086.09,28.8,,04-28
1067,000999,华润三九,0.38,18.75,,4.26,,37469.29,19.95,,04-28
1068,600237,铜峰电子,0.01,184.14,,0.38,,464.81,188.93,,04-28
1069,002639,雪人股份,0.0,-106.33,,0.06,,131.13,-107.38,,04-28
1070,600630,龙头股份,0.05,0.0,,1.25,,2132.98,-5.12,,04-28
1071,603589,口子窖,0.55,22.22,,7.42,,32702.54,20.8,,04-28
1072,600293,三峡新材,0.08,2720.0,,1.92,,6554.88,6242.42,,04-28
1073,002061,江山化工,0.1,-469.23,,3.25,,5312.76,-545.31,,04-28
1074,601388,怡球资源,0.05,-266.67,,4.63,,10351.94,-770.64,,04-28
1075,002093,国脉科技,0.05,23.24,,1.62,,4755.17,43.53,,04-28
1076,601699,潞安环能,0.17,1600.0,,2.72,,50939.62,2307.85,,04-28
1077,002414,高德红外,0.0,-110.15,,0.04,,124.16,-110.5,,04-28
1078,603826,坤彩科技,0.1,47.2,,5.18,,2625.94,47.23,,04-28
1079,600352,浙江龙盛,0.15,65.17,,3.15,,50118.82,65.04,,04-28
1080,000918,嘉凯城,-0.2,53.85,,-12.5,,-36211.48,50.38,,04-28
1081,000936,华西股份,0.02,100.0,,0.38,,1881.1,156.45,,04-28
1082,000513,丽珠集团,0.66,10.0,,4.14,,27501.11,19.51,,04-28
1083,600982,宁波热电,0.05,183.04,,1.48,,3615.69,183.39,,04-28
1084,601001,大同煤业,0.01,-96.15,,0.36,,1815.97,-95.86,,04-28
1085,002304,洋河股份,1.82,11.66,,10.0,,274295.7,11.68,,04-28
1086,600614,鹏起科技,0.05,64.29,,1.72,,8016.99,63.41,,04-28
1087,001896,豫能控股,-0.11,-211.07,,-2.13,,-11888.0,-239.84,,04-28
1088,601028,玉龙股份,0.0,-96.67,,0.05,,94.43,-96.54,,04-28
1089,603555,贵人鸟,0.13,-0.9,,2.95,,8336.58,1.49,,04-28
1090,000570,苏常柴A,0.06,50.0,,1.48,,3499.15,44.1,,04-28
1091,601126,四方股份,-0.02,-293.44,,-0.5,,-1915.42,-292.51,,04-28
1092,000595,*ST宝实,0.01,-158.33,,0.78,,516.08,-219.82,,04-28
1093,002031,巨轮智能,0.01,-73.0,,0.4,,1184.11,-12.52,,04-28
1094,603686,龙马环卫,0.24,27.22,,5.24,,6446.66,29.89,,04-28
1095,600688,上海石化,0.18,68.87,,7.61,,192885.2,68.42,,04-28
1096,002063,远光软件,0.01,1.03,,0.33,,592.28,2.9,,04-28
1097,002384,东山精密,0.03,50.0,,0.78,,2146.32,17.25,,04-28
1098,000665,湖北广电,0.14,-12.5,,1.62,,9123.48,-10.09,,04-28
1099,600705,中航资本,0.06,-50.0,,2.33,,53159.09,-3.16,,04-28
1100,601608,中信重工,-0.0,-141.67,,-0.03,,-231.58,-144.77,,04-28
1101,002095,生意宝,0.03,50.0,,0.79,,649.92,9.33,,04-28
1102,601717,郑煤机,0.04,300.0,,0.71,,7419.34,279.95,,04-28
1103,600354,敦煌种业,0.52,-558.53,,-4.87,,27370.35,-558.53,,04-28
1104,002740,爱迪尔,0.03,-66.67,,0.78,,1166.82,28.44,,04-28
1105,600738,兰州民百,0.05,-27.69,3.42,1.37,-0.29,1719.4,-28.0,,04-28
1106,300191,潜能恒信,-0.03,-290.73,,-0.79,,-922.68,-290.43,,04-28
1107,600372,中航电子,-0.01,-133.33,,-0.43,,-2607.82,-151.94,,04-28
1108,000758,中色股份,0.05,-30.17,,1.76,,9126.25,39.72,,04-28
1109,002164,宁波东力,0.01,-280.0,,0.38,,410.64,-297.13,,04-28
1110,000806,银河生物,-0.01,4.35,,-0.65,,-1317.97,4.6,,04-28
1111,600814,杭州解百,0.06,-25.0,,1.92,,4307.4,-28.44,,04-28
1112,600082,海泰发展,-0.02,-17.39,,-0.96,,-1596.98,-17.43,,04-28
1113,000025,特力A,0.02,-27.05,,0.5,,449.5,-27.06,,04-28
1114,600475,华光股份,0.27,159.79,,4.71,,14580.83,451.75,,04-28
1115,000858,五粮液,0.95,23.79,,7.35,,359311.24,23.77,,04-28
1116,000885,同力水泥,0.0,-100.56,,0.01,,21.93,-100.51,,04-28
1117,600135,乐凯胶片,0.07,85.23,,1.6,,2667.65,85.18,,04-28
1118,300640,德艺文创,0.17,36.61,,8.57,,1034.26,36.57,,04-28
1119,002566,益盛药业,0.06,38.5,,1.01,,1832.31,26.49,,04-28
1120,002261,拓维信息,0.06,0.0,,1.83,,6971.69,2.06,,04-28
1121,000557,西部创业,0.01,-144.44,,0.31,,1226.8,-151.54,,04-28
1122,601098,中南传媒,0.2,11.11,,2.73,,35244.44,7.04,,04-28
1123,002325,洪涛股份,0.04,-50.0,,1.44,,5032.38,-38.65,,04-28
1124,600246,万通地产,0.04,843.59,,1.14,,7558.04,1502.7,,04-28
1125,000581,威孚高科,0.64,60.0,,4.88,,64564.54,59.23,,04-28
1126,002662,京威股份,0.1,25.0,,1.55,,7442.15,21.62,,04-28
1127,600657,信达地产,-0.09,-10.0,,-1.49,,-13340.0,-10.32,,04-28
1128,603656,泰禾光电,0.22,4.76,,3.18,,1239.65,2.38,,04-28
1129,600283,钱江水利,0.02,100.0,,0.31,,539.65,57.31,,04-28
1130,603698,航天工程,0.08,700.0,,1.35,,3179.2,720.29,,04-28
1131,000639,西王食品,0.15,25.0,,3.47,,6777.43,25.31,,04-28
1132,002068,黑猫股份,0.09,-181.82,,2.55,,5260.39,-181.25,,04-28
1133,600320,振华重工,0.02,100.0,,0.43,,6636.79,23.69,,04-28
1134,002712,思美传媒,0.19,-29.08,,3.46,,5321.05,124.99,,04-28
1135,002084,海鸥卫浴,0.04,109.88,,1.38,,1646.8,110.41,,04-28
1136,601633,长城汽车,0.21,-18.42,,4.05,,195468.82,-18.42,,04-28
1137,002746,仙坛股份,0.09,-30.77,,0.76,,1576.45,-22.44,,04-28
1138,601898,中煤能源,0.09,-617.65,,1.35,,117096.7,-624.9,,04-28
1139,600766,园城黄金,0.01,0.0,,2.46,,130.49,0.5,,04-28
1140,000966,长源电力,0.04,-91.6,,1.4,,4926.31,-83.17,,04-28
1141,002291,星期六,0.03,26.84,,0.63,,1154.26,25.01,,04-28
1142,603360,百傲化学,,,,4.56,,2748.48,47.69,,04-28
1143,002612,朗姿股份,0.09,-35.11,,1.39,,3512.81,29.79,,04-28
1144,600213,亚星客车,0.02,-133.33,,4.06,,538.74,-141.02,,04-28
1145,000541,佛山照明,0.09,11.22,,2.36,,11987.46,11.22,,04-28
1146,000560,昆百大A,0.01,-12.06,,0.38,,1450.51,-11.83,,04-28
1147,002023,海特高新,0.01,-52.0,,0.3,,1086.98,-46.64,,04-28
1148,002665,首航节能,-0.02,-200.0,,-1.27,,-3647.35,-413.85,,04-28
1149,000605,渤海股份,0.03,3.92,,0.45,,740.62,24.02,,04-28
1150,300118,东方日升,0.12,-78.36,,2.02,,7720.59,-78.13,,04-28
1151,601225,陕西煤业,0.27,-7023.08,,7.45,,267378.49,-6982.83,,04-28
1152,601339,百隆东方,0.08,14.29,,1.54,,11362.74,14.32,,04-28
1153,603703,盛洋科技,0.06,0.0,,2.59,,1362.43,153.29,,04-28
1154,600306,商业城,0.97,-610.53,,112.45,,17193.46,-605.75,,04-28
1155,000652,泰达股份,-0.02,-1250.0,,-0.77,,-2719.49,-1239.68,,04-28
1156,002071,长城影视,0.02,-25.81,,1.47,,1233.09,-24.88,,04-28
1157,603768,常青股份,0.23,-13.15,,4.62,,3526.72,-13.14,,04-28
1158,600323,瀚蓝环境,0.17,21.43,,2.69,,13172.18,23.95,,04-28
1159,002715,登云股份,0.07,-240.0,,0.47,,601.63,-245.26,,04-28
1160,603816,顾家家居,0.46,,,5.32,,18784.87,,,04-28
1161,000693,*ST华泽,-0.07,94.32,,-4.69,,-4061.57,102.18,,04-28
1162,601799,星宇股份,0.36,14.43,,2.61,,9919.15,31.86,,04-28
1163,600363,联创光电,0.11,53.87,,2.33,,4852.1,53.96,,04-28
1164,000790,泰合健康,0.01,-40.44,,0.52,,348.98,-40.42,,04-28
1165,002183,怡亚通,,,,3.32,,18586.33,13.34,,04-28
1166,002537,海联金汇,0.16,45.45,,1.41,,9359.94,182.35,,04-28
1167,600515,海航基础,0.01,-69.57,,9.85,,2542.39,161.32,,04-28
1168,600870,厦华电子,0.0,-73.91,,2.03,,30.51,-74.58,,04-28
1169,600138,中青旅,0.12,9.52,,1.69,,8665.66,9.54,,04-28
1170,002247,帝龙文化,0.09,50.0,,1.71,,7927.34,428.6,,04-28
1171,600159,大龙地产,-0.02,-181.27,,-0.79,,-1746.99,-181.13,,04-28
1172,600552,凯盛科技,0.03,15.93,,0.51,,1198.56,15.82,,04-28
1173,603306,华懋科技,0.34,-30.61,,5.41,,7228.66,5.27,,04-28
1174,002585,双星新材,0.06,20.0,,0.72,,4320.5,15.24,,04-28
1175,000952,广济药业,0.1,5.43,,4.66,,2442.52,5.91,,04-28
1176,002280,联络互动,0.03,-40.0,,1.14,,7107.51,-26.93,,04-28
1177,600219,南山铝业,0.03,0.0,,0.9,,28652.74,292.04,,04-28
1178,002622,融钰集团,0.01,-28.0,,0.51,,601.49,71.48,,04-28
1179,600611,大众交通,0.08,32.2,,1.99,,18518.35,100.18,,04-28
1180,000998,隆平高科,0.18,37.57,,4.02,,23137.28,47.79,,04-28
1181,600629,华建集团,0.13,84.32,,4.68,,4811.06,84.19,,04-28
1182,600648,外高桥,0.08,166.67,,0.98,,9237.01,205.02,,04-28
1183,600275,*ST昌鱼,-0.01,31.73,,-5.01,,-699.47,31.56,,04-28
1184,600292,远达环保,0.03,-62.5,,0.46,,2254.44,-63.2,,04-28
1185,002381,双箭股份,0.02,-50.0,,0.58,,947.15,-37.9,,04-28
1186,002076,雪莱特,0.02,48.59,,0.76,,773.16,47.94,,04-28
1187,603788,宁波高发,0.43,53.57,,7.03,,6043.62,56.17,,04-28
1188,002737,葵花药业,0.34,2.03,,3.66,,9835.1,2.03,,04-28
1189,603878,武进不锈,0.04,-300.0,,0.45,,874.89,-448.8,,04-28
1190,000720,新能泰山,-0.05,-308.73,,-5.31,,-4539.11,-308.32,,04-28
1191,600010,包钢股份,0.01,-136.09,,0.42,,19768.56,-135.91,,04-28
1192,603908,牧高笛,0.44,15.79,,6.12,,2439.37,27.78,,04-28
1193,600387,海越股份,0.07,-163.64,,2.28,,2729.35,-161.55,,04-28
1194,002772,众兴菌业,0.14,-51.08,,2.19,,5023.71,-41.79,,04-28
1195,002789,建艺集团,0.35,12.9,,2.58,,2802.82,33.18,,04-28
1196,000776,广发证券,0.28,16.67,,2.67,,213852.68,18.44,,04-28
1197,600057,象屿股份,0.12,71.43,,2.04,,13802.38,77.86,,04-28
1198,002807,江阴银行,0.1,-12.86,,1.99,,17473.3,-1.16,,04-28
1199,600074,保千里,0.07,16.67,,3.81,,17007.73,23.73,,04-28
1200,002324,普利特,0.24,-29.41,,3.07,,6609.51,-27.09,,04-28
1201,000576,广东甘化,-0.03,-5.47,,-1.06,,-1375.86,-5.67,,04-28
1202,600638,新黄浦,0.05,0.56,,0.83,,3031.94,0.64,,04-28
1203,002356,赫美集团,0.05,-28.57,,0.99,,1552.02,-23.36,,04-28
1204,603696,安记食品,0.08,0.0,,1.35,,993.54,9.12,,04-28
1205,600301,ST南化,-0.01,-72.63,,-0.88,,-231.39,-72.53,,04-28
1206,002693,双成药业,-0.02,-33.33,,-1.59,,-874.66,-22.47,,04-28
1207,601519,*ST智慧,-0.04,-55.29,,-2.11,,-7652.4,-54.45,,04-28
1208,300162,雷曼股份,0.03,-13.79,,0.77,,867.31,-13.82,,04-28
1209,601628,中国人寿,0.21,16.67,10.66,2.03,3.75,614900.0,17.1,,04-28
1210,600359,新农开发,0.01,-125.0,,0.51,,339.35,-119.96,,04-28
1211,002745,木林森,0.25,127.27,,2.49,,13256.89,162.7,,04-28
1212,002436,兴森科技,0.02,-50.0,,1.49,,3689.65,89.61,,04-28
1213,603888,新华网,0.1,-16.67,,0.88,,2094.28,9.3,,04-28
1214,002762,金发拉比,0.09,-25.0,,1.93,,1706.65,17.16,,04-28
1215,600759,洲际油气,0.01,1020.0,,0.23,,1263.79,950.34,,04-28
1216,601939,建设银行,0.28,3.7,6.52,4.41,,7001200.0,3.03,,04-28
